ID,Title,Complain,City,Province,Region,Zone,RM,Day,Month,Year,Correlative,Date,Metadata
244,"frente a una urgencia, de un traslado de un memos, muestran indiferencia y retrasan su traslado"," Retrasan el traslado a urgencia de un menor, y son agresivos, Frente a la consulta de la urgencia mas proxima.","

Santiago", Santiago,13,4,1,  28,2,2019,201902,2019/02/28,"Publicado por: IP 168.196.201.242 el Jueves, Febrero 28, 2019 - 02:18. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
245,secuestro de niños/as," Estimados junto con saludar cómo es posible que no coloquen plan cuadrante por la comuna de Lo prado y que los carabineros no sean visto en todo el día por calles resguardando la seguridad, ya en reiteradas ocasiones han intentado secuestrar a niños/as que están sercas de su hogar,se debe prevenir no lamentar y resguardar por el bienestar y seguridad, si no es la droga, delincuentes, secuestradores ...............Dónde está la seguridad señor alcalde de Lo Prado.","

Lo Prado", Santiago,13,4,1,  25,2,2019,201902,2019/02/25,"Publicado por: IP 186.10.128.178 el Lunes, Febrero 25, 2019 - 16:20. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
251,contaminación acústica.," Todos los fines de semana en la dirección Aconcagua 1430.Stgo,centro. Se realizan fiestas en el espacio común, reunión de los habitantes de las casas 1,2,3.Se comercializa alcohol, comida y se canta karaoke.Se ocupan equipos de alta potencia originando Contaminación acústica hasta altas horas de la madrugada.Tengo los registros de audio grabados. Las molestias no son sólo a mi, si no a todo el entorno. Ruego intervenir por favor. gracias.","

Santiago", Santiago,13,4,1,  15,2,2019,201902,2019/02/15,"Publicado por: IP 191.115.79.20 el Viernes, Febrero 15, 2019 - 01:35. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
253,infracción mal cursada," Ruta 5 Sur, Kilómetro 929 carabinero me para y me dice que el motivo de mi detención es por Infracción a exceso de Velocidad, yo le digo pero como, donde y me dice usted venia a 138km por hora, le digo por favor muéstreme su pistola he indíqueme la velocidad marcada, no quiso mostrarme la pistola me cursa el parte y para rematar me reviso el auto entero mi auto lleno de bolsos ya que iba en dirección a hacia Pto Montt, me negué a mostrarle el auto y el carabinero me amenazo que si no le mostraba me iban a llevar detenido, no le mostré y el igual me abrió la maleta, la guantera y me reviso todo el auto incluido mi banano la cartera de mi novia y mi billetera. El tipo no le entregó el carnet a mi novia y desde pto montt tuve que devolverme a Osorno, gastando bencina, peajes y tiempo. Para que él carabinero me diga se me traspapelo, le planteo mi caso a todo el personal de la comisaría y nadie respondió a mi requerimientos y siempre me decían diríjase a las fiscalía y hablé con el juez.Cero Solución a la mala gestión Dell Carabinero de Osorno.Yo me pregunto, si el me detuvo por una Infracción (Exceso de Velocidad) puede llegar y revisar mi auto y mis pertenencia como le la gana?El carabinero Fue un prepotente y mal educado a la hora de la Fiscalización, yo le dije no puedes revisar mi auto y aún así lo reviso entero por todos lados incluidos mis pertenencias personales, banano y la cartera de mi novia.Nombre Caraniero: CARLOS CATRIHUAL. cabo 1ero.SUBCOMISARIA PREFECTURA OSORNO NUmero 24 ( RUTA 5 SUR)","

Independencia", Santiago,13,4,1,  13,2,2019,201902,2019/02/13,"Publicado por: IP 191.116.247.135 el Miércoles, Febrero 13, 2019 - 16:36. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
255,ruidos molestos," Vivo en Almirante Latorre 251, comuna Santiago.En reiteradas ocasiones he llamado a la 2da comisaria Santiago, motivo Ruidos molestos, sin embargó, carabineros no concurre al procedimiento, ayer llamé dos veces, al 229223730 me atendió la Carabinero Solís, a las 01.20 am, pero carabineros no acudió, posteriormente llame al 229223734 a las 02.30 am., Y contestó el Suboficial de guardia ya que la telefonista simplemente no contestaba, de nuevo toman los datos y simplemente no vienen.Abiertamente es falta de deberes, pero los 20 de cada mes hacen fila en los cajeros para retirar su sueldo, al ritmo que van dudo que recuperen la credibilidad en la ciudadanía si no apoyan a la gente cuando requieren sus servicios.Espero que la jefatura directa del comisario de la 2da comisaria tome cartas en el asunto, Ahora comprendo porque está dentro de las comisarías peor evaluadas.Atenta a sus comentarios.","

Santiago", Santiago,13,4,1,  13,2,2019,201902,2019/02/13,"Publicado por: IP 201.214.234.38 el Miércoles, Febrero 13, 2019 - 09:52. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
258,ruidos molestos," Casi toda la semana sin inportar si son dias de semana o de findesemana , estas personas ponen música a volumen super fuerte, sin inportar nada , Hoy ya son las 5:15 de la mañana y aun no PARAN DE GRITAR Y PONER MUSICA EXTREMADAMENTE FUERTE.","

Maipú", Santiago,13,4,1,  10,2,2019,201902,2019/02/10,"Publicado por: IP 181.43.49.197 el Domingo, Febrero 10, 2019 - 04:49. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
259,parte mal culsado, Es ingusto que una patrulla de servicio de la comiseria de independencia que siendo las 11 de la mañana en la esquina de colon con independencia siendo una via corta dos vias una para vehiculo y la otra para buses le toque la bocina para que avanzara y el individuo de la patrulla se molesto insultando y pidiendo con prepotencia los documentos y me saco el Parte por bocina esto no puede seguir aprovechandose de la gente solo por usar uniforme mi nombre es edgardo guzman mi correo [email protected],"

Quilicura", Santiago,13,4,1,  10,2,2019,201902,2019/02/10,"Publicado por: IP 191.116.237.17 el Domingo, Febrero 10, 2019 - 00:24. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
261,carabinero curao que trabaja a la pr con la delincuencia ," Cómo es posible que tengan en la institución un Carabinero cabo 2 José Luis aedo alarcon dotación 25 comisaría de maipu , que tiene problemas con el alcohol además de trabajar a la par con los ambulantes de la plaza de maipu quedándose con objetos , que ande sin papelesDe su vehículo que no page autopistas y que se a agresivo ??No debiera estar en sus filasSolo vecinos de él y sus carretes alcohol música y amistades con delincuentes es terrible , hagan algo !Preferimos el anonimato porque este uniformado es complicado y sospecharaDe nosotros porque como vecina varias veces le envíe whatsap privado ya que saque su número del de la comunidad que pare su escándaloHagan algo es mucho !","

Maipú", Santiago,13,4,1,  06,2,2019,201902,2019/02/06,"Publicado por: IP 181.43.129.210 el Miércoles, Febrero 6, 2019 - 16:56. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
262,requisitos para traslado de menor en moto," Estimados buenas tardes, tengo una consulta sobre el traslado de menores en una moto, he buscado informacion pero no me deja muy claro. En resumen quisiera saber de que edad o estatura podria llevar de pasajero a un niño en moto y si es necesario tener algun parentesco, como en algunos lados lo menciona.Atte.Guillermo Salazar.","

Pedro Aguirre Cerda", Santiago,13,4,1,  05,2,2019,201902,2019/02/05,"Publicado por: IP 186.11.23.122 el Martes, Febrero 5, 2019 - 13:31. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
265,procedimiento policial.," Hace 15 días robaron de mi vehículo la placa patente delantera. Hice la denuncia respectiva en la Comisaría que está en Parque Brasil, La Granja. Posteriormente, concurrí a fiscalía y luego en el Registro Civil obtuve un duplicado provisorio de la patente el cual ubiqué en el parabrisas delantero.El domingo 27 recién pasado, alrededor de las 12.15 horas, en la caletera norte de Vespucio Sur con Lía Aguirre, La Florida y en momentos en que acompañado de mi hija menor, y cuando precisamente me dirigía a retirar la denuncia, un vehículo policial se detuvo a lado del vehículo mío bajándose un carabinero el cual acercándose a la ventanilla del conductor me exigió con muy malos modales que bajara. Posteriormente, me registró y se negó a decirme cual era la causa de todo aquello; afortunadamente, lo acompañaba una suboficial quien al parecer tiene un poco más de criterio, me revisó toda la documentación, la cual estaba perfectamente en regla; sin embargo, aún así me llevaron a la 36 Comisaría de La Florida, donde después de 20 minutos de espera nos dejaron partir. De allí, fuimos a la Comisaría donde había hecho la denuncia del robo, la cual a partir de ese momento, quedó sin efecto.El motivo de este reclamo, es expresar mi molestia por el Procedimiento pues si bien es cierto el vehículo tenía denuncia por robo de placa patente, una vez que demostré ser el propietario, vieron la copia de la placa otorgada por el Registro Civil que estaba al interior de mi automóvil, todo debería haber llegado hasta allí y no habernos llevado retenidos a mi hija y mí. Lo que mas me molesta, es el trato del carabinero quien, seguramente, creyó que estaba frene a una banda de delincuentes, pues mientras la suboficial revisaba mis papeles, el mantuvo su actitud hostil haciéndome poner los brazos sobre el capó y registrándome ante la vista de toda la gente y resto de los conductores que esperaban poder avanzar porque el carro quedó tapando la circulación. Creo que con esa manera de tratar a la ciudadanía no va a tener larga vida como funcionario de carabineros de Chile.gracias por su atención.","

La Florida", Santiago,13,4,1,  29,1,2019,201901,2019/01/29,"Publicado por: IP 190.98.232.126 el Martes, Enero 29, 2019 - 12:23. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
271,mala. atención ," Esperando 2hrs y 45 minutos para ser atendida para colocar denuncia por presunta desgracia espere y espere según la señorita que era la. Encargada para realizar el. Procedimiento esta en colación así que espere mi turno en Atención común después de 1 hora y 30 me dicen que no que tengo que esperar a la señorita encargada luego espere 1 hora 15 y nada veía como la gente era atendída y se iban y yo ahí esperando y esperando la Atención que nunca llego, como es posible que solo una persona pueda tomar ese tipo de procedimiento no es un juego, me retire sin ser atendida para ir a otra comisaría ya que estaba con mi pequeña,La comisaría 25 de plaza de maipu una vergüenza su Atención lo malo es que ellos están para ayudar y tomar procedimientos que pueden costar la vida y ni así le toman el. Peso me retire frustrada ya que esa denuncia es por mi hijo de 16 años","

Maipú", Santiago,13,4,1,  24,1,2019,201901,2019/01/24,"Publicado por: IP 191.119.146.103 el Jueves, Enero 24, 2019 - 16:12. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
275,, Acabo de llamara hace mas de 3 horas a la comisaria por q hay unos tipos tomando y drogandose y los niños no pueden salir a la plaza ademas estan en un auto sin patente me dijiero van enseguida y van mas de 3 horas y nada pero su estuviera una viejita vendiendo ensaladas llegan altiro pacos de quilicura son unos gallinas...,"

Quilicura", Santiago,13,4,1,  20,1,2019,201901,2019/01/20,"Publicado por: IP 181.72.155.213 el Domingo, Enero 20, 2019 - 20:03. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
280,falta ala moral , Disculpe el.día domingo en.la mañana vinieron a mi detención porke tuve peleas con mi pareja mi ermano no dejó entrar a carabineros y en eso suben a llevarme ami y se meten ala pieza de mi ermano menor y lo golpean varios carabinero entre 15 carabineros si se les puede llamar así dejándole cara desfigurada me duele el alma verlo así no duerme no come si eres persona muestra cámaras ke todos tenían cámaras en sus chalecos anti balas mi ermano perderá uno de sus ojos así que sabemos quienes fueron ojala me.pudiera responder su comandante y luego,"

Quilicura", Santiago,13,4,1,  15,1,2019,201901,2019/01/15,"Publicado por: IP 186.34.82.74 el Martes, Enero 15, 2019 - 08:35. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
281,ayudaron a un okupa," El día 13 de Diciembre carabineros recibe un llamado de un OKUPA que se hace pasar por arrendatario . El OKUPA Ciudadano ARGENTINO les indica que la dieña ; ósea yo , de profesión profesora trabajando hace 20 años con niños vulnerables en la comuna de “ Las Condes”; entre a robar con un amigo periodista a mi propio departamento con mi llave ¿? El OKUPA se encontraba “ usando” desde hace días mi departamento como bodega El se había ido puesto que antes arrendaba SOLO UNA PIEZA junto con otros arrendatarios de nacionalidad VENEZOLANA• Ese día ,el llamo a carabineros HIZO CAMBIO DE CHAPA y se quedó a vivir en mi departamento sin pagar NADA•La administración trató de parar esta situación y NO le permitió el ingreso el volvió a llamar a carabineros quienes lo autorizaron a ENTRAR •RECLAMÓ por que gracias A carabineros de Chile hay un USURPADOR en mi departamento .La GESTIÓN estuvo muy mal ejecutada UDS deberían HABERNE LLAMADO POR TELÉFONO , hay dos porterías en mi edificio y en las dos : HAY UNA CARPETA CON MI NÚMERO DE TELÉFONO•","

Vitacura", Santiago,13,4,1,  14,1,2019,201901,2019/01/14,"Publicado por: IP 181.43.19.181 el Lunes, Enero 14, 2019 - 17:43. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
282,basura botada por vecinos en mi propiedad," Desde hace ya varios años, los vecinos de la propiedad ubicada en calle dos N° 2317, villa Indus, en Quinta Normal han botado basura de todo tipo (pañales sucios, latas, botellas, bolsas con basura, etc.) hacia mi propiedad que colinda con el patio de ellos. Hemos manifesado nuestro malestar en reiteradas ocasiones no obteniendo ninguna solución. El día viernes 11 de enero en dos ocasiones sorprendímos a uno de los hijos de esa familia botando nuevamente latas de cervezas en dos oporunidades. Hablé con él y quedó de limpiar y sacar esta basura el fin de semana. Hoy 14 de enero no ha sucedido nada a pesar de haber conversado además con la mamá de este joven (el sábado 12 de enero) que se comprometió a hablar con él, El problema radica en que el espacio donde estan botando la basura es muy estrecho y no puedo limpiar. Espero tener una pronta solución a este problema, Muchas gracias, Roxana","

Quinta Normal", Santiago,13,4,1,  14,1,2019,201901,2019/01/14,"Publicado por: IP 163.247.50.11 el Lunes, Enero 14, 2019 - 12:05. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
283,ruido excesivo, carabineros por favor hacer algo con respecto al Ruido excesivo desde las 11 de la.novhe del día de ayer y continúa ahora a las 5 am por lo Ovalle y primera transversal.,"

San Miguel", Santiago,13,4,1,  13,1,2019,201901,2019/01/13,"Publicado por: IP 190.100.247.194 el Domingo, Enero 13, 2019 - 05:14. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
284,," Vivo hace 3 años en dardigñac 28 justo detrás de la universidad San Sebastián... No entiendo como la ley permite que la calle pio nono cada vez sea más ruidosa incluso entre semana. cada vez hay más locales y el ruido se hace más fuerte hasta altas horas de la madrugada y llega a toda la zona residencial, estoy en piso 14 y aún con ventanas cerradas se mete mucho ruido, cada vez duermo menos y los locales y ruido aumentan, que onda la regulación para estos establecimientos y el respeto a las personas que vivimos aquí? Es insoportable la situación... Y nadie se hace cargo.","

Recoleta", Santiago,13,4,1,  11,1,2019,201901,2019/01/11,"Publicado por: IP 190.22.130.229 el Viernes, Enero 11, 2019 - 00:23. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
285,"ruido excesivo en calle el vergel ,providencia"," Reclamé a municipalidad de Providencia ,por Ruido excesivo en calle El vergel,entre Hernando de Aguirre y El Bosque.La municipalidad dice que esto corresponde a carabineros.El Ruido es ocasionado por motos que circulan a gran velocidad y por autos que no cumplen con la velocidad máxima de 40 km. Que está permitido en esta calle.Las motos activan las alarmas de los autos,incrementando el ruido.Muchas motos se paran en una rueda para ciscular a gran velocidad por El Vergel.Sugiero sacar partes.","

Providencia", Santiago,13,4,1,  10,1,2019,201901,2019/01/10,"Publicado por: IP 181.160.135.48 el Jueves, Enero 10, 2019 - 23:30. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
287,cursos os10," deseo saber si puedo obtener certificado de curso os10 realizadonombre juan leyton roman ,carnet 8.829.077-1 , es para trabajopara confirmar experiencia solamente","

Pudahuel", Santiago,13,4,1,  08,1,2019,201901,2019/01/08,"Publicado por: IP 200.112.241.37 el Martes, Enero 8, 2019 - 14:33. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
288,ruidos molestos," Al lado de mi casa viven unas personas que al parecer están haciendo muebles y meten mucho ruido , tanto que ni siquiera puedo escuchar. La tele y es todo el día lo malo del asunto es que carabineros no nos toma en cuenta y hacen oídos sordos a nuestras llamadas ,mientras que mis vecinos se burlan porque no nos hacen caso y además actúan con agresividad","

El Bosque", Santiago,13,4,1,  07,1,2019,201901,2019/01/07,"Publicado por: IP 186.36.93.132 el Lunes, Enero 7, 2019 - 17:42. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
293,usurpación de identidad policial," El 12 de diciembre de 2018, me encontraba junto a mi esposa conversando en el interior de nuestro depto. con la música del telefono. Llegó un sub oficial a cursar una multa por ""fiesta"" con ruidos molestos.Lo grave es que el timbre que firma es de una mujer oficial y quien cursó la multa es un varón.","

Ñuñoa", Santiago,13,4,1,  03,1,2019,201901,2019/01/03,"Publicado por: IP 191.116.126.72 el Jueves, Enero 3, 2019 - 08:52. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
296,ruido molesto, Son las 3 de la mañana y el vecino tiene la radio a todo volumen!!,"

San Joaquín", Santiago,13,4,1,  02,1,2019,201901,2019/01/02,"Publicado por: IP 181.161.26.109 el Miércoles, Enero 2, 2019 - 19:12. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
297,consulta, Estimados Sres.por favor me podrían indicar el nuevo valor de las credenciales.,"

La Florida", Santiago,13,4,1,  02,1,2019,201901,2019/01/02,"Publicado por: IP 191.115.234.71 el Miércoles, Enero 2, 2019 - 12:53. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
139,prepotencia y falsedad , Me gustaría saber cual es el criterio de carabineros en Talagante para sacar un parte por ruidos molestos si nisiquiera miden los decibeles me cursaron un parte por qe según ellos la música estaba muy fuerte cuando la música estába a un volumen moderado ya qe estaba compartiendo con mis padres qe hace tiempo no veia y lo qe teníamos era una grata conversación al lado del quincho cuando nos advirtieron por mejor nos entramos a la casa y llegan una hora más tarde cursan el parte por supuesta música fuerte y griterío en mi domicilio y a nombre de una persona qe nisiquiera vive aquí sin pedir cédula de identidad ni preguntar quién era el dueño de casa me siento molesta cn carabineros ya qe sin alguna razón la Prepotencia de este fue bestial cn mi madre qe lo único qe intento decirle al carabinero qe no la dejo hablar era qe el no era el dueño de casa,"

Talagante", Talagante,13,4,1,  21,7,2019,201907,2019/07/21,"Publicado por: IP 190.47.192.210 el Domingo, Julio 21, 2019 - 12:16. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
7,sin protección en las calles, Aquí en la ciudad de Valdivia está lleno de vendedores ambulantes y andan delicuentes lanzas carterando abuelos cuando se pagan jubilación.Ayer me tocó a mí me robaron todo y ningún carabinero en la calle.Pregunté y dicen que solo están para las marchas.Entonces los delicuentes que sigan robando la jubilación a los abuelos y mujeres total los carabineros solo están para dispersar marchas,"

Valdivia", Valdivia,14,3,0,  14,12,2019,201912,2019/12/14,"Publicado por: IP 201.186.114.216 el Sábado, Diciembre 14, 2019 - 14:50. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
55,pésima atención telefónica," Funcionario de la 1° comisaría me cortó de repente porque hacía una consulta. En general no atienden bien, el número de emergencia lo mismo, si no cree que es emergencia cuelgan de la nada. Les pedí ayuda porque me quedé fuera de mi casa y me dijeron que no eran cerrajeros y no fueron, alguien que pasaba en la calle me ayudó.","

Valdivia", Valdivia,14,3,0,  29,10,2019,201910,2019/10/29,"Publicado por: IP 186.156.36.197 el Martes, Octubre 29, 2019 - 22:30. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
133,atención deficiente ," No llamaré otra vez al 139. Se supone que ayuda, pero me dejó peor. Rebate lo que no corresponde y defiende a funcionarios, así para que llamar.","

Valdivia", Valdivia,14,3,0,  31,7,2019,201907,2019/07/31,"Publicado por: IP 186.156.36.197 el Miércoles, Julio 31, 2019 - 04:24. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
198,ruidos molestos," Mis vecinos no me dejan dormir, comienzan con su música tipo las 22:00 y terminan a las 02:00-04:00. Es estresante. Ahora mismo tienen música.","

Paillaco", Valdivia,14,3,0,  01,5,2019,201905,2019/05/01,"Publicado por: IP 168.196.202.130 el Miércoles, Mayo 1, 2019 - 00:44. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
225,mala atención operadora , Le hice una consulta. No le dio importancia y cortó diciendo alo alo y cortó . Es de informaciones y no sabía nada.,"

Valdivia", Valdivia,14,3,0,  20,3,2019,201903,2019/03/20,"Publicado por: IP 186.156.36.197 el Miércoles, Marzo 20, 2019 - 13:46. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
268,mala atención y demora entrega producto," hice un pedido de gas 15 k. a las 09:05 horas linea 800, cero responsabilidad en dar cumplimiento a la compra que conforme a despacho seria de 45 minutos la entrega. se hacen los reclamos respectivos y simplemente solo se limitan a señalar que apuraran la entrega, pero nada de eso ocurre ya que llevo tres reclamos y aun siendo las 11:20 horas no llega el pedido y para lo cual esta la linea 800.....abastible simplemente no cumples y por ende no te recomiendo..... Mala atención,, malos distribuidores y ante ello una pésima Atención a tus clientes.-","

Valdivia", Valdivia,14,3,0,  26,1,2019,201901,2019/01/26,"Publicado por: IP 191.126.8.205 el Sábado, Enero 26, 2019 - 11:17. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
270,retención de licencia," Mi pareja fue a carabineros a recuperar su licencia por manejo con documento vencido, el parte fue pagado en los primeros 5 días hábiles en la municipalidad respectiva, y en la tenencia le exigieron además del comprobante de pago, el parte original y este último quedó en la caja que se realizó el pago","

Valdivia", Valdivia,14,3,0,  24,1,2019,201901,2019/01/24,"Publicado por: IP 191.119.176.248 el Jueves, Enero 24, 2019 - 17:11. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
291,no querer tomar mi denuncia por amenazas ," hola !! esto ocurrio el 2 de noviembre cuandocundo en un supermercado una sra me agredio y yo me defendi , no conforme con eso la sra me siguio hasta el otro supermercado queriendo agredirme el cual me defendi nuevamente , al salir del asupermercado la sra se lanzo sobre mi marido tratando de agredirlo y luego no conforme con eso me tiro patadas donde nuevamenente tuve que defenderme ,donde despues me amenaza que donde me vea le va a decir a su hija menor que me pegue habiendo un guardia de testigo ,la cosa es que llegando a la comisaria le digo al carabinero el cual no dire su nombre ni su grado no quizo tomarme la denuncia por amenazas diciendome que no le hiciera caso porque la sra estaba en estado de ebriedad . ahora resulta que la sra donde me ve me apunta con el dedo y me grita esta es mi hija ya te pillare sola y toda gracias a que el carabinero no quizo tomar mi denuncia . Encuentro que el colmo que alguien te agreda y despues te amenase y quedar inpume ante esto siendo que es una persona con antecedentes penales , ya que si algo me pasa sera culpa mia ?????","

Valdivia", Valdivia,14,3,0,  03,1,2019,201901,2019/01/03,"Publicado por: IP 190.208.240.173 el Jueves, Enero 3, 2019 - 21:34. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
